install,ఏర్పాటు చేయు,installs,ఇన్‌స్టాల్ చేస్తాడు/చేస్తుంది,installing,ఇన్‌స్టాల్ చేస్తూ,installed,ఇన్‌స్టాల్ చేశాడు,installed,ఇన్‌స్టాల్ చేయబడి
insult,దూషణ చేయు,insults,అవమానిస్తాడు/అవమానిస్తుంది,insulting,అవమానిస్తూ,insulted,అవమానించాడు,insulted,అవమానించబడి
insure,భీమాచేయు,insures,భీమా చేస్తాడు/చేస్తుంది,insuring,భీమా చేస్తూ,insured,భీమా చేశాడు,insured,భీమా చేయబడి
integrate,ఒకచోట చేర్చు,integrates,ఏకీకృతం చేస్తాడు/చేస్తుంది,integrating,ఏకీకృతం చేస్తూ,integrated,ఏకీకృతం చేశాడు,integrated,ఏకీకృతం చేయబడి
introduce,"ప్రవేశపెట్టు, పరిచయం చేయు,",introduces,పరిచయం చేస్తాడు/చేస్తుంది,introducing,పరిచయం చేస్తూ,introduced,పరిచయం చేశాడు,introduced,పరిచయం చేయబడి
invent,కనిపెట్టు,invents,కనుగొంటాడు/కనుగొంటుంది,inventing,కనుగొంటూ,invented,కనుగొన్నాడు,invented,కనుగొనబడి
invite,ఆహ్వానించు,invites,ఆహ్వానిస్తాడు/ఆహ్వానిస్తుంది,inviting,ఆహ్వానిస్తూ,invited,ఆహ్వానించాడు,invited,ఆహ్వానించబడి
join,"కలుపు, చేర్చు",joins,చేరుతాడు/చేరుతుంది,joining,చేరుతూ,joined,చేరాడు,joined,చేరి
jump,ఎగిరి దుముకు,jumps,దూకుతాడు/దూకుతుంది,jumping,దూకుతూ,jumped,దూకాడు,jumped,దూకి
justify,న్యాయంచేయటానికి,justifies,సమర్థిస్తాడు/సమర్థిస్తుంది,justifying,సమర్థిస్తూ,justified,సమర్థించుకున్నాడు,justified,సమర్థించబడి
keep,ఉంచు,keeps,ఉంచుతాడు/ఉంచుతుంది,keeping,ఉంచుతూ,kept,ఉంచాడు,kept,ఉంచబడి
kick,తన్ను,kicks,తన్నుతాడు/తన్నుతుంది,kicking,తన్నుతూ,kicked,తన్నాడు,kicked,తన్నబడి
kill,చంపివేయు,kills,చంపుతాడు/చంపుతుంది,killing,చంపుతూ,killed,చంపాడు,killed,చంపబడి
kiss,ముద్దు పెట్టుకొను,kisses,ముద్దు పెట్టుకుంటాడు/పెట్టుకుంటుంది,kissing,ముద్దు పెట్టుకుంటూ,kissed,ముద్దు పెట్టుకున్నాడు,kissed,ముద్దు పెట్టబడి
kneel,మోకరించుట,kneels,మోకరిల్లుతాడు/మోకరిల్లుతుంది,kneeling,మోకరిల్లుతూ,knelt,మోకరిల్లాడు,knelt,మోకరిల్లి
knit,"అల్లుట, ముడివేయుట",knits,అల్లుతాడు/అల్లుతుంది,knitting,అల్లుతూ,knit,అల్లాడు,knit,అల్లబడి
knock,"కొట్టు, తట్టు",knocks,తడతాడు/తడుతుంది,knocking,తడుతూ,knocked,తట్టాడు,knocked,తట్టబడి
know,తెలిసికొను,knows,తెలుసుకుంటాడు/తెలుసుకుంటుంది,knowing,తెలుసుకుంటూ,knew,తెలుసు,known,తెలిసి
land,దించుట,lands,దిగుతాడు/దిగుతుంది,landing,దిగుతూ,landed,దిగాడు,landed,దిగి
last,జరుగుట,lasts,నిలుస్తుంది,lasting,నిలుస్తూ,lasted,నిలిచింది,lasted,నిలిచి
latch,గడియ వేయు,latches,గడియ పెడతాడు/పెడుతుంది,latching,గడియ పెడుతూ,latched,గడియ పెట్టాడు,latched,గడియ పెట్టబడి
laugh,నవ్వుట,laughs,నవ్వుతాడు/నవ్వుతుంది,laughing,నవ్వుతూ,laughed,నవ్వాడు,laughed,నవ్వబడి
lay,"ఉంచు, పెట్టు",lays,వేస్తాడు/వేస్తుంది,laying,వేస్తూ,laid,వేశాడు,laid,వేయబడి
lead,"తీసుకపోవుట, పెత్తనము",leads,నాయకత్వం వహిస్తాడు/వహిస్తుంది,leading,నాయకత్వం వహిస్తూ,led,నాయకత్వం వహించాడు,led,నాయకత్వం వహించబడి
leak,కాఱుట,leaks,లీక్ అవుతుంది,leaking,లీక్ అవుతూ,leaked,లీక్ అయింది,leaked,లీక్ అయి
lean,ఆనుకొను,leans,ఆధారపడతాడు/ఆధారపడుతుంది,leaning,ఆధారపడుతూ,leant,ఆధారపడ్డాడు,leant,ఆధారపడి
leap,"దుముకు, గంతు వేయు",leaps,దూకుతాడు/దూకుతుంది,leaping,దూకుతూ,leapt,దూకాడు,leapt,దూకి
learn,"అభ్యసించు, నేర్చుకొను",learns,నేర్చుకుంటాడు/నేర్చుకుంటుంది,learning,నేర్చుకుంటూ,learnt,నేర్చుకున్నాడు,learnt,నేర్చుకోబడి
leave,విడిచిపెట్టుట,leaves,వదిలిపెడతాడు/వదిలిపెడుతుంది,leaving,వదిలిపెడుతూ,left,వదిలిపెట్టాడు,left,వదిలిపెట్టబడి
leer,ఓరచూపుచూచుట,leers,దుర్మార్గంగా చూస్తాడు/చూస్తుంది,leering,దుర్మార్గంగా చూస్తూ,leered,దుర్మార్గంగా చూశాడు,leered,దుర్మార్గంగా చూడబడి
lend,అప్పుయిచ్చుట,lends,అప్పు ఇస్తాడు/ఇస్తుంది,lending,అప్పు ఇస్తూ,lent,అప్పు ఇచ్చాడు,lent,అప్పు ఇవ్వబడి
let,అనుమతి ఇచ్చు,lets,అనుమతిస్తాడు/అనుమతిస్తుంది,letting,అనుమతిస్తూ,let,అనుమతించాడు,let,అనుమతించబడి
lick,నాకి తిను,licks,నాకుతాడు/నాకుతుంది,licking,నాకుతూ,licked,నాకాడు,licked,నాకబడి
lie,పడుకొనుట,lies,పడుకుంటాడు/పడుకుంటుంది,lying,పడుకుంటూ,lay,పడుకున్నాడు,lain,పడుకొని
lie,అబద్దము,lies,అబద్ధం చెప్తాడు/చెప్తుంది,lying,అబద్ధం చెప్తూ,lied,అబద్ధం చెప్పాడు,lied,అబద్ధం చెప్పబడి
lift,పైకెత్తు,lifts,ఎత్తుతాడు/ఎత్తుతుంది,lifting,ఎత్తుతూ,lifted,ఎత్తాడు,lifted,ఎత్తబడి
light,వెలిగించుట,lights,వెలిగిస్తాడు/వెలిగిస్తుంది,lighting,వెలిగిస్తూ,lit,వెలిగించాడు,lit,వెలిగించబడి
like,ఇష్టపడుట,likes,ఇష్టపడతాడు/ఇష్టపడుతుంది,liking,ఇష్టపడుతూ,liked,ఇష్టపడ్డాడు,liked,ఇష్టపడబడి
limp,కుంటుట,limps,కుంటినడక నడుస్తాడు/నడుస్తుంది,limping,కుంటినడక నడుస్తూ,limped,కుంటినడక నడిచాడు,limped,కుంటినడక నడిచి
listen,వినండి,listens,వింటాడు/వింటుంది,listening,వింటూ,listened,విన్నాడు,listened,వినబడి
live,"జీవించు, బ్రతుకు",lives,జీవిస్తాడు/జీవిస్తుంది,living,జీవిస్తూ,lived,జీవించాడు,lived,జీవించి
look,చూచు,looks,చూస్తాడు/చూస్తుంది,looking,చూస్తూ,looked,చూశాడు,looked,చూడబడి
lose,పోగొట్టుకొను,loses,కోల్పోతాడు/కోల్పోతుంది,losing,కోల్పోతూ,lost,కోల్పోయాడు,lost,కోల్పోయి
love,ప్రేమించు,loves,ప్రేమిస్తాడు/ప్రేమిస్తుంది,loving,ప్రేమిస్తూ,loved,ప్రేమించాడు,loved,ప్రేమించబడి
magnify,పెంచు,magnifies,పెద్దది చేస్తాడు/చేస్తుంది,magnifying,పెద్దది చేస్తూ,magnified,పెద్దది చేశాడు,magnified,పెద్దది చేయబడి
maintain,పోషించు,maintains,నిర్వహిస్తాడు/నిర్వహిస్తుంది,maintaining,నిర్వహిస్తూ,maintained,నిర్వహించాడు,maintained,నిర్వహించబడి
make,తయారుచేయు,makes,తయారు చేస్తాడు/చేస్తుంది,making,తయారు చేస్తూ,made,తయారు చేశాడు,made,తయారు చేయబడి
manage,"నడిపించుట, నడుపు",manages,నిర్వహిస్తాడు/నిర్వహిస్తుంది,managing,నిర్వహిస్తూ,managed,నిర్వహించాడు,managed,నిర్వహించబడి
march,నడుచుట,marches,కవాతు చేస్తాడు/చేస్తుంది,marching,కవాతు చేస్తూ,marched,కవాతు చేశాడు,marched,కవాతు చేయబడి
mark,వేసుట,marks,గుర్తు పెడతాడు/పెడుతుంది,marking,గుర్తు పెడుతూ,marked,గుర్తు పెట్టాడు,marked,గుర్తు పెట్టబడి
marry,వివాహం,marries,పెళ్లి చేసుకుంటాడు/చేసుకుంటుంది,marrying,పెళ్లి చేసుకుంటూ,married,పెళ్లి చేసుకున్నాడు,married,పెళ్లి చేసుకోబడి
mash,మిశ్రమముచేసుట,mashes,చిదుముతాడు/చిదుముతుంది,mashing,చిదుముతూ,mashed,చిదిమాడు,mashed,చిదమబడి
match,తగినట్లు,matches,సరిపోలుస్తాడు/సరిపోలుస్తుంది,matching,సరిపోలుస్తూ,matched,సరిపోలింది,matched,సరిపోలి
mean,"భావించుకొనుట, అర్థమౌట",means,అర్థం,meaning,అర్థం ఇస్తూ,meant,అర్థం,meant,అర్థం అయి
measure,కొలుచుట,measures,కొలుస్తాడు/కొలుస్తుంది,measuring,కొలుస్తూ,measured,కొలిచాడు,measured,కొలవబడి
meet,కలుసుకొను,meets,కలుస్తాడు/కలుస్తుంది,meeting,కలుస్తూ,met,కలిశాడు,met,కలవబడి
melt,కరిగించుట,melts,కరిగిస్తాడు/కరిగిస్తుంది,melting,కరిగిస్తూ,melted,కరిగింది,melted,కరిగి
merge,"విలీనం చేయు, కలుపు",merges,విలీనం చేస్తాడు/చేస్తుంది,merging,విలీనం చేస్తూ,merged,విలీనం అయింది,merged,విలీనం అయి
mew,కూయుట,mews,మ్యావ్ అంటుంది,mewing,మ్యావ్ అంటూ,mewed,మ్యావ్ అంది,mewed,మ్యావ్ అని
migrate,వలసపోవు,migrates,వలస వెళ్తాడు/వెళ్తుంది,migrating,వలస వెళ్తూ,migrated,వలస వెళ్ళాడు,migrated,వలస వెళ్లి
mind,"లక్ష్యపెట్టుట, వినుట",minds,పట్టించుకుంటాడు/పట్టించుకుంటుంది,minding,పట్టించుకుంటూ,minded,పట్టించుకున్నాడు,minded,పట్టించుకోబడి
mislead,తప్పుదారి పట్టించు,misleads,తప్పుదోవ పట్టిస్తాడు/పట్టిస్తుంది,misleading,తప్పుదోవ పట్టిస్తూ,misled,తప్పుదోవ పట్టించాడు,misled,తప్పుదోవ పట్టించబడి
miss,విఫలమవు,misses,కోల్పోతాడు/కోల్పోతుంది,missing,కోల్పోతూ,missed,కోల్పోయాడు,missed,కోల్పోబడి
mistake,పొరపాటు,mistakes,పొరపాటు చేస్తాడు/చేస్తుంది,mistaking,పొరపాటు చేస్తూ,mistook,పొరబడ్డాడు,mistaken,పొరపాటుపడి
misuse,దుర్వినియోగం,misuses,దుర్వినియోగం చేస్తాడు/చేస్తుంది,misusing,దుర్వినియోగం చేస్తూ,misused,దుర్వినియోగం చేశాడు,misused,దుర్వినియోగం చేయబడి
mix,కలుపు,mixes,కలుపుతాడు/కలుపుతుంది,mixing,కలుపుతూ,mixed,కలిపాడు,mixed,కలపబడి
moan,బాధతో మూలుగు,moans,మూలుగుతాడు/మూలుగుతుంది,moaning,మూలుగుతూ,moaned,మూలిగాడు,moaned,మూలగబడి
modify,సవరించండి,modifies,సవరిస్తాడు/సవరిస్తుంది,modifying,సవరిస్తూ,modified,సవరించాడు,modified,సవరించబడి
moo,అరచు,moos,అంబరా అంటుంది,mooing,అంబరా అంటూ,mooed,అంబరా అన్నది,mooed,అంబరా అని
motivate,ప్రోత్సహించు,motivates,ప్రేరేపిస్తాడు/ప్రేరేపిస్తుంది,motivating,ప్రేరేపిస్తూ,motivated,ప్రేరేపించాడు,motivated,ప్రేరేపించబడి
mould,అచ్చువేయుట,moulds,రూపొందిస్తాడు/రూపొందిస్తుంది,moulding,రూపొందిస్తూ,moulded,రూపొందించాడు,moulded,రూపొందించబడి
move,కదలిక,moves,కదులుతాడు/కదులుతుంది,moving,కదులుతూ,moved,కదిలాడు,moved,కదలబడి
multiply,గుణించు,multiplies,గుణిస్తాడు/గుణిస్తుంది,multiplying,గుణిస్తూ,multiplied,గుణించాడు,multiplied,గుణించబడి
murmur,"గొణుగుట, సణుగుట",murmurs,గొణుగుతాడు/గొణుగుతుంది,murmuring,గొణుగుతూ,murmured,గొణిగాడు,murmured,గొణగబడి
nail,మేకులు కొట్టడం,nails,మేకు కొడతాడు/కొడుతుంది,nailing,మేకు కొడుతూ,nailed,మేకు కొట్టాడు,nailed,మేకు కొట్టబడి
nap,స్వల్పనిద్ర,naps,కునుకు తీస్తాడు/తీస్తుంది,napping,కునుకు తీస్తూ,napped,కునుకు తీశాడు,napped,కునుకు తీయబడి
need,అవసరము,needs,అవసరమవుతుంది,needing,అవసరమవుతూ,needed,అవసరమైంది,needed,అవసరమై
neglect,అశ్రద్దచేయుట,neglects,నిర్లక్ష్యం చేస్తాడు/చేస్తుంది,neglecting,నిర్లక్ష్యం చేస్తూ,neglected,నిర్లక్ష్యం చేశాడు,neglected,నిర్లక్ష్యం చేయబడి
nip,"కరుచుట, కొరుకుట, గిల్లుట, తుంచుట",nips,గిల్లుతాడు/గిల్లుతుంది,nipping,గిల్లుతూ,nipped,గిల్లాడు,nipped,గిల్లబడి
nod,తల ఊపుట,nods,తల ఊపుతాడు/ఊపుతుంది,nodding,తల ఊపుతూ,nodded,తల ఊపాడు,nodded,తల ఊపబడి
note,గుర్తు చేయుట,notes,గమనిస్తాడు/గమనిస్తుంది,noting,గమనిస్తూ,noted,గమనించాడు,noted,గమనించబడి
notice,సమాచారము,notices,గమనిస్తాడు/గమనిస్తుంది,noticing,గమనిస్తూ,noticed,గమనించాడు,noticed,గమనించబడి
notify,ప్రకటన చేయుట,notifies,తెలియజేస్తాడు/తెలియజేస్తుంది,notifying,తెలియజేస్తూ,notified,తెలియజేశాడు,notified,తెలియజేయబడి
nourish,పెంచుట,nourishes,పోషిస్తాడు/పోషిస్తుంది,nourishing,పోషిస్తూ,nourished,పోషించాడు,nourished,పోషించబడి
nurse,"చనుబాలిచ్చుట, పెంచుట, పోషించుట, సాకుట",nurses,సేవ చేస్తాడు/చేస్తుంది,nursing,సేవ చేస్తూ,nursed,సేవ చేశాడు,nursed,సేవ చేయబడి
obey,ఆజ్ఞ పాటించు,obeys,విధేయత చూపుతాడు/చూపుతుంది,obeying,విధేయత చూపుతూ,obeyed,విధేయత చూపాడు,obeyed,విధేయత చూపబడి
oblige,"నిర్బంధించుట, ఉపకారము చేయు",obliges,కృతజ్ఞత చూపుతాడు/చూపుతుంది,obliging,కృతజ్ఞత చూపుతూ,obliged,కృతజ్ఞత చూపాడు,obliged,కృతజ్ఞత చూపబడి
observe,గమనించు,observes,గమనిస్తాడు/గమనిస్తుంది,observing,గమనిస్తూ,observed,గమనించాడు,observed,గమనించబడి
obstruct,అడ్డగించు,obstructs,ఆటంకపరుస్తాడు/ఆటంకపరుస్తుంది,obstructing,ఆటంకపరుస్తూ,obstructed,ఆటంకపరిచాడు,obstructed,ఆటంకపరచబడి
obtain,"సంపాదించు, పొందు",obtains,పొందుతాడు/పొందుతుంది,obtaining,పొందుతూ,obtained,పొందాడు,obtained,పొందబడి
occupy,ఆక్రమించు,occupies,ఆక్రమిస్తాడు/ఆక్రమిస్తుంది,occupying,ఆక్రమిస్తూ,occupied,ఆక్రమించాడు,occupied,ఆక్రమించబడి
occur,సంభవించు,occurs,జరుగుతుంది,occurring,జరుగుతూ,occurred,జరిగింది,occurred,జరిగి
offer,"ఇవ్వటం, అర్పించడం",offers,అందిస్తాడు/అందిస్తుంది,offering,అందిస్తూ,offered,అందించాడు,offered,అందించబడి
offset,లోపమును సరిచేయు,offsets,సరిచేస్తాడు/సరిచేస్తుంది,offsetting,సరిచేస్తూ,offset,సరిచేశాడు,offset,సరిచేయబడి
omit,"వదిలివేయు,",omits,వదిలిపెడతాడు/వదిలిపెడుతుంది,omitting,వదిలిపెడుతూ,omitted,వదిలిపెట్టాడు,omitted,వదిలిపెట్టబడి
ooze,"స్రవించుట, కారుట",oozes,కారుతుంది,oozing,కారుతూ,oozed,కారింది,oozed,కారి
open,"తెరుచుట, ఆరంభించుట",opens,తెరుస్తాడు/తెరుస్తుంది,opening,తెరుస్తూ,opened,తెరిచాడు,opened,తెరవబడి
operate,నడిపించుట,operates,నిర్వహిస్తాడు/నిర్వహిస్తుంది,operating,నిర్వహిస్తూ,operated,నిర్వహించాడు,operated,నిర్వహించబడి
opine,వెల్లడించు,opines,అభిప్రాయపడతాడు/అభిప్రాయపడుతుంది,opining,అభిప్రాయపడుతూ,opined,అభిప్రాయపడ్డాడు,opined,అభిప్రాయపడబడి
oppress,"పీడించు, హింసించు",oppresses,అణచివేస్తాడు/అణచివేస్తుంది,oppressing,అణచివేస్తూ,oppressed,అణచివేశాడు,oppressed,అణచివేయబడి
opt,"సరిఅయిన, ఎంపిక",opts,ఎంచుకుంటాడు/ఎంచుకుంటుంది,opting,ఎంచుకుంటూ,opted,ఎంచుకున్నాడు,opted,ఎంచుకోబడి
optimize,అనుకూల పరచడం,optimizes,ఆప్టిమైజ్ చేస్తాడు/చేస్తుంది,optimizing,ఆప్టిమైజ్ చేస్తూ,optimized,ఆప్టిమైజ్ చేశాడు,optimized,ఆప్టిమైజ్ చేయబడి
order,"ఆజ్ఞాపించడం, ఆదేశం ఇవ్వటం",orders,ఆదేశిస్తాడు/ఆదేశిస్తుంది,ordering,ఆదేశిస్తూ,ordered,ఆదేశించాడు,ordered,ఆదేశించబడి
organize,"ఏర్పాటు చేయు, కుదుర్చు",organizes,నిర్వహిస్తాడు/నిర్వహిస్తుంది,organizing,నిర్వహిస్తూ,organized,నిర్వహించాడు,organized,నిర్వహించబడి
originate,"ఉత్పత్తి చేయు, ఆరంభమౌట",originates,ప్రారంభమవుతుంది,originating,ప్రారంభమవుతూ,originated,ప్రారంభమైంది,originated,ప్రారంభమై
output,బయటకి,outputs,అవుట్‌పుట్ ఇస్తాడు/ఇస్తుంది,outputting,అవుట్‌పుట్ ఇస్తూ,output,అవుట్‌పుట్ ఇచ్చాడు,output,అవుట్‌పుట్ ఇవ్వబడి
overflow,పొంగి పొర్లు,overflows,పొంగిపొర్లుతుంది,overflowing,పొంగిపొర్లుతూ,overflowed,పొంగిపొర్లింది,overflowed,పొంగిపొర్లి
overtake,దాటి పోవు,overtakes,అధిగమిస్తాడు/అధిగమిస్తుంది,overtaking,అధిగమిస్తూ,overtook,అధిగమించాడు,overtaken,అధిగమించబడి
owe,రుణపడియుండు,owes,రుణపడి ఉంటాడు/ఉంటుంది,owing,రుణపడి ఉంటూ,owed,రుణపడి ఉన్నాడు,owed,రుణపడి ఉండి
own,సొంతమైన,owns,సొంతం చేసుకుంటాడు/చేసుకుంటుంది,owning,సొంతం చేసుకుంటూ,owned,సొంతం చేసుకున్నాడు,owned,సొంతం చేసుకోబడి
pacify,సముదాయించుట,pacifies,శాంతింపజేస్తాడు/శాంతింపజేస్తుంది,pacifying,శాంతింపజేస్తూ,pacified,శాంతింపజేశాడు,pacified,శాంతింపజేయబడి
paint,చిత్రాన్ని వేయు,paints,రంగు వేస్తాడు/వేస్తుంది,painting,రంగు వేస్తూ,painted,రంగు వేశాడు,painted,రంగు వేయబడి
pardon,క్షమాపణ,pardons,క్షమిస్తాడు/క్షమిస్తుంది,pardoning,క్షమిస్తూ,pardoned,క్షమించాడు,pardoned,క్షమించబడి
part,"ఎడబాయుట, విభజించుట",parts,విడిపోతాడు/విడిపోతుంది,parting,విడిపోతూ,parted,విడిపోయాడు,parted,విడిపోయి
partake,పంచుకునే,partakes,పాల్గొంటాడు/పాల్గొంటుంది,partaking,పాల్గొంటూ,partook,పాల్గొన్నాడు,partaken,పాల్గొనబడి
participate,పాల్గొను,participates,పాల్గొంటాడు/పాల్గొంటుంది,participating,పాల్గొంటూ,participated,పాల్గొన్నాడు,participated,పాల్గొనబడి
pass,దాటుట,passes,దాటుతాడు/దాటుతుంది,passing,దాటుతూ,passed,దాటింది,passed,దాటబడి
paste,అతికించు,pastes,అతికిస్తాడు/అతికిస్తుంది,pasting,అతికిస్తూ,pasted,అతికించాడు,pasted,అతికించబడి
pat,తట్టుట,pats,తడతాడు/తడుతుంది,patting,తడుతూ,patted,తట్టాడు,patted,తట్టబడి
patch,చిరుగును కప్పివేయుట,patches,అతుకు వేస్తాడు/వేస్తుంది,patching,అతుకు వేస్తూ,patched,అతుకు వేశాడు,patched,అతుకు వేయబడి
pause,తాత్కాలిక విరామము,pauses,ఆగుతాడు/ఆగుతుంది,pausing,ఆగుతూ,paused,ఆగాడు,paused,ఆగి
pay,చెల్లించు,pays,చెల్లిస్తాడు/చెల్లిస్తుంది,paying,చెల్లిస్తూ,paid,చెల్లించాడు,paid,చెల్లించబడి
peep,కన్నం లో నుంచి చూడటం,peeps,తొంగి చూస్తాడు/చూస్తుంది,peeping,తొంగి చూస్తూ,peeped,తొంగి చూశాడు,peeped,తొంగి చూడబడి
perish,"చెడిపోవుట, నశించుట",perishes,నశించిపోతాడు/నశించిపోతుంది,perishing,నశించిపోతూ,perished,నశించిపోయాడు,perished,నశించిపోయి
permit,అనుమతి,permits,అనుమతిస్తాడు/అనుమతిస్తుంది,permitting,అనుమతిస్తూ,permitted,అనుమతించాడు,permitted,అనుమతించబడి
persuade,ఇష్టపడునట్లు చేయు,persuades,ఒప్పిస్తాడు/ఒప్పిస్తుంది,persuading,ఒప్పిస్తూ,persuaded,ఒప్పించాడు,persuaded,ఒప్పించబడి
phone,టెలిఫోను చేయు,phones,ఫోన్ చేస్తాడు/చేస్తుంది,phoning,ఫోన్ చేస్తూ,phoned,ఫోన్ చేశాడు,phoned,ఫోన్ చేయబడి
place,"పెట్టుట, వుంచుట",places,ఉంచుతాడు/ఉంచుతుంది,placing,ఉంచుతూ,placed,ఉంచాడు,placed,ఉంచబడి
plan,పథకం వేయుట,plans,ప్రణాళిక వేస్తాడు/వేస్తుంది,planning,ప్రణాళిక వేస్తూ,planned,ప్రణాళిక వేశాడు,planned,ప్రణాళిక వేయబడి
play,ఆడుట,plays,ఆడుతాడు/ఆడుతుంది,playing,ఆడుతూ,played,ఆడాడు,played,ఆడబడి
plead,వాదించు,pleads,వేడుకుంటాడు/వేడుకుంటుంది,pleading,వేడుకుంటూ,pled,వేడుకున్నాడు,pled,వేడుకోబడి
please,"మర్యాదగా, అభ్యర్థన",pleases,సంతోషపరుస్తాడు/సంతోషపరుస్తుంది,pleasing,సంతోషపరుస్తూ,pleased,సంతోషించాడు,pleased,సంతోషించబడి
pluck,"కోయు, త్రుంచు",plucks,కోస్తాడు/కోస్తుంది,plucking,కోస్తూ,plucked,కోశాడు,plucked,కోయబడి
ply,కొనసాగించు,plies,నడుపుతాడు/నడుపుతుంది,plying,నడుపుతూ,plied,నడిపాడు,plied,నడపబడి
point,చూపుట,points,సూచిస్తాడు/సూచిస్తుంది,pointing,సూచిస్తూ,pointed,సూచించాడు,pointed,సూచించబడి
polish,మెరుగుపరచు,polishes,మెరుగు పెడతాడు/పెడుతుంది,polishing,మెరుగు పెడుతూ,polished,మెరుగు పెట్టాడు,polished,మెరుగు పెట్టబడి
pollute,"పాడుచేయు, కలుషితం చేయు",pollutes,కలుషితం చేస్తాడు/చేస్తుంది,polluting,కలుషితం చేస్తూ,polluted,కలుషితం చేశాడు,polluted,కలుషితం చేయబడి
ponder,ధీర్ఘంగా ఆలోచించు,ponders,ఆలోచిస్తాడు/ఆలోచిస్తుంది,pondering,ఆలోచిస్తూ,pondered,ఆలోచించాడు,pondered,ఆలోచించబడి
pour,పోయుట,pours,పోస్తాడు/పోస్తుంది,pouring,పోస్తూ,poured,పోశాడు,poured,పోయబడి
pout,"అలక, పెదవి విరుపు",pouts,మూతి ముడుచుకుంటాడు/ముడుచుకుంటుంది,pouting,మూతి ముడుచుకుంటూ,pouted,మూతి ముడుచుకున్నాడు,pouted,మూతి ముడుచుకొని
practise,సాధన చేయు,practises,సాధన చేస్తాడు/చేస్తుంది,practising,సాధన చేస్తూ,practised,సాధన చేశాడు,practised,సాధన చేయబడి
praise,"ప్రశంసించు, స్తుతించుట",praises,పొగుడుతాడు/పొగుడుతుంది,praising,పొగుడుతూ,praised,పొగిడాడు,praised,పొగడబడి
pray,"ప్రార్థించుట, వేడుకొనుట",prays,ప్రార్థిస్తాడు/ప్రార్థిస్తుంది,praying,ప్రార్థిస్తూ,prayed,ప్రార్థించాడు,prayed,ప్రార్థించబడి
preach,"భోధించు, వుపదేశించుట",preaches,బోధిస్తాడు/బోధిస్తుంది,preaching,బోధిస్తూ,preached,బోధించాడు,preached,బోధించబడి
prefer,"ఎక్కువగా ఇష్టపడు,",prefers,ప్రాధాన్యత ఇస్తాడు/ఇస్తుంది,preferring,ప్రాధాన్యత ఇస్తూ,preferred,ప్రాధాన్యత ఇచ్చాడు,preferred,ప్రాధాన్యత ఇవ్వబడి
prepare,"సిద్ధమౌట, సిధ్ధపరచు",prepares,తయారు చేస్తాడు/చేస్తుంది,preparing,తయారు చేస్తూ,prepared,తయారు చేశాడు,prepared,తయారు చేయబడి
prescribe,విధించుట,prescribes,సూచిస్తాడు/సూచిస్తుంది,prescribing,సూచిస్తూ,prescribed,సూచించాడు,prescribed,సూచించబడి
present,హాజరగు,presents,సమర్పిస్తాడు/సమర్పిస్తుంది,presenting,సమర్పిస్తూ,presented,సమర్పించాడు,presented,సమర్పించబడి
preserve,నిల్వ చేయు,preserves,సంరక్షిస్తాడు/సంరక్షిస్తుంది,preserving,సంరక్షిస్తూ,preserved,సంరక్షించాడు,preserved,సంరక్షించబడి
preside,"అధ్యక్షత, అదుపు చేయు",presides,అధ్యక్షత వహిస్తాడు/వహిస్తుంది,presiding,అధ్యక్షత వహిస్తూ,presided,అధ్యక్షత వహించాడు,presided,అధ్యక్షత వహించబడి
press,"ఒత్తిడి చేయు, నలిపివేయు",presses,నొక్కుతాడు/నొక్కుతుంది,pressing,నొక్కుతూ,pressed,నొక్కాడు,pressed,నొక్కబడి
pretend,నటించు,pretends,నటిస్తాడు/నటిస్తుంది,pretending,నటిస్తూ,pretended,నటించాడు,pretended,నటించబడి
prevent,నిరోధించు,prevents,నిరోధిస్తాడు/నిరోధిస్తుంది,preventing,నిరోధిస్తూ,prevented,నిరోధించాడు,prevented,నిరోధించబడి
print,ముద్రించు,prints,ముద్రిస్తాడు/ముద్రిస్తుంది,printing,ముద్రిస్తూ,printed,ముద్రించాడు,printed,ముద్రించబడి
proceed,"కొనసాగు, ముందుకు పోవు",proceeds,ముందుకు సాగుతాడు/సాగుతుంది,proceeding,ముందుకు సాగుతూ,proceeded,ముందుకు సాగాడు,proceeded,ముందుకు సాగి
produce,ఉత్పత్తిచేయు,produces,ఉత్పత్తి చేస్తాడు/చేస్తుంది,producing,ఉత్పత్తి చేస్తూ,produced,ఉత్పత్తి చేశాడు,produced,ఉత్పత్తి చేయబడి
progress,"పెరుగుట, పురోగతి",progresses,పురోగమిస్తాడు/పురోగమిస్తుంది,progressing,పురోగమిస్తూ,progressed,పురోగమించాడు,progressed,పురోగమించి
prohibit,నిషేదించుట,prohibits,నిషేధిస్తాడు/నిషేధిస్తుంది,prohibiting,నిషేధిస్తూ,prohibited,నిషేధించాడు,prohibited,నిషేధించబడి
promise,వాగ్దానం చేయు,promises,వాగ్దానం చేస్తాడు/చేస్తుంది,promising,వాగ్దానం చేస్తూ,promised,వాగ్దానం చేశాడు,promised,వాగ్దానం చేయబడి
propose,ప్రతిపాదన చేయు,proposes,ప్రతిపాదిస్తాడు/ప్రతిపాదిస్తుంది,proposing,ప్రతిపాదిస్తూ,proposed,ప్రతిపాదించాడు,proposed,ప్రతిపాదించబడి
